SampleID,Tissue,Treatment,Replicate,Sex,Age_weeks,Gene,Expression,QC_pass,BatchID
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene010,4.3397,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene011,7.7319,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene012,5.6343,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene013,5.9508,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene014,4.8161,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene015,4.4139,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene016,5.4872,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene017,4.2843,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene018,3.4688,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene019,3.885,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene020,,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene021,4.3282,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene022,4.0877,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene023,3.7318,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene024,6.4918,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene025,5.8284,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene026,3.9689,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene027,7.1643,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene028,3.972,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene029,4.2114,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene030,5.1418,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene031,3.1275,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene032,2.5429,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene033,4.6098,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene034,5.9564,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene035,5.8105,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene036,3.8536,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene037,3.2678,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene038,3.8697,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene039,4.8111,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene040,3.1127,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene041,5.9226,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene042,7.5123,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene043,7.6697,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene044,6.3655,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene045,4.9278,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene046,3.4576,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene047,3.1594,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene048,6.2093,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene049,3.4043,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene050,3.5209,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene051,5.0613,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene052,7.2957,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene053,6.7748,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene054,5.4641,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene055,6.571,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene056,5.959,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene057,4.3749,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene058,7.9352,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene059,6.0512,True,Batch2
Mu_Con_F_Rep2,Muscle,Control,2,Female,9.6,Gene060,2.9466,True,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Actb,7.3147,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gapdh,9.005,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Rplp0,7.9757,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,B2m,7.3919,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Hprt,8.6374,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Pgk1,7.3824,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Sdha,8.2637,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Tbp,8.0123,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Ywhaz,8.6326,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Eif4a2,8.02,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Snap25,1.5667,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Syp,1.7915,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Map2,2.0507,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gfap,1.9187,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Mbp,1.6313,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Nestin,1.8415,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Camk2a,1.6499,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Tubb3,1.4777,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Nefl,1.9751,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Chrna4,2.0643,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Alb,1.7053,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Cyp2e1,1.2199,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Fabp1,1.3546,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,G6pc,0.1256,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Apob,3.1275,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Hmgcr,3.2077,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Tat,2.2679,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Sds,1.7217,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Arg1,2.7869,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Pck1,2.3728,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Myh4,11.2754,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Actn2,12.0505,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Tnni2,10.3021,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Atp2a1,10.2162,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Myl1,10.8584,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Myf5,10.8878,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Myod1,11.9247,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Ckm,11.6121,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Tnnc2,12.0652,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Tpm2,9.3182,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Hspa1a,5.8503,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Hsp90aa1,6.0097,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Dnajb1,5.1272,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Jun,5.4271,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Fos,6.0006,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Nfkb1,5.991,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Il6,5.7864,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Cxcl1,7.2738,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Ccl2,6.7314,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Tnf,4.633,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Ppara,5.6183,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Pparg,4.5867,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Acaca,4.8458,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Fasn,5.7065,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Scd1,5.933,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Cpt1a,6.824,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Hadha,6.618,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Acsl1,4.8511,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Pdk4,4.9791,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Lpl,5.5185,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene001,2.9909,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene002,6.1309,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene003,3.8591,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene004,5.7404,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene005,2.5047,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene006,9.1248,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene007,1.9887,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene008,0.919,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene009,5.9412,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene010,4.571,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene011,1.9782,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene012,4.4321,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene013,4.1801,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene014,5.2767,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene015,5.8839,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene016,4.8761,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene017,5.6396,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene018,5.0646,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene019,4.3262,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene020,7.3925,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene021,2.8732,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene022,6.6517,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene023,4.2343,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene024,3.5804,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene025,5.4533,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene026,5.1625,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene027,5.6909,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene028,6.7027,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene029,1.1632,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene030,5.6799,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene031,4.6115,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene032,7.0319,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene033,4.019,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene034,5.4801,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene035,6.3342,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene036,5.3138,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene037,4.6516,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene038,5.4601,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene039,5.4041,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene040,3.8622,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene041,7.0272,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene042,3.5198,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene043,1.2672,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene044,6.404,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene045,4.272,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene046,4.5131,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene047,5.9866,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene048,4.6349,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene049,2.9405,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene050,2.5533,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene051,3.8248,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene052,4.6601,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene053,3.6926,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene054,5.7525,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene055,4.1514,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene056,5.1278,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene057,2.0027,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene058,3.6449,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene059,6.091,False,Batch2
Mu_Con_F_Rep3,Muscle,Control,3,Female,9.6,Gene060,5.499,False,Batch2
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Actb,6.6403,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gapdh,6.5439,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Rplp0,5.9663,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,B2m,4.9941,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Hprt,6.5582,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Pgk1,6.3845,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Sdha,6.0963,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Tbp,7.0129,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Ywhaz,5.8455,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Eif4a2,5.9166,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Snap25,0.5888,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Syp,2.1675,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Map2,0.0,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gfap,0.0,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Mbp,0.0,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Nestin,0.0,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Camk2a,0.3117,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Tubb3,0.7959,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Nefl,0.5709,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Chrna4,0.4814,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Alb,0.7007,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Cyp2e1,0.5269,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Fabp1,0.0307,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,G6pc,0.2655,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Apob,0.0,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Hmgcr,0.0,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Tat,0.0,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Sds,1.1259,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Arg1,0.0,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Pck1,0.001,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Myh4,9.1309,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Actn2,9.1115,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Tnni2,10.2696,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Atp2a1,10.3504,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Myl1,9.1977,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Myf5,9.9559,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Myod1,,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Ckm,8.8449,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Tnnc2,8.7782,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Tpm2,9.1687,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Hspa1a,6.1396,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Hsp90aa1,5.9532,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Dnajb1,6.5659,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Jun,,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Fos,6.6543,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Nfkb1,6.5321,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Il6,6.9705,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Cxcl1,6.9374,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Ccl2,7.2697,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Tnf,6.5192,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Ppara,1.1288,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Pparg,0.1838,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Acaca,1.6702,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Fasn,1.6856,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Scd1,3.2787,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Cpt1a,2.0079,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Hadha,0.4415,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Acsl1,2.2122,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Pdk4,0.0,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Lpl,0.4488,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene001,3.985,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene002,1.414,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene003,3.3196,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene004,2.2867,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene005,2.007,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene006,2.7089,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene007,2.7925,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene008,5.232,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene009,3.8847,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene010,4.5724,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene011,2.8552,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene012,2.7047,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene013,2.3707,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene014,2.929,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene015,2.4615,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene016,1.625,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene017,3.7171,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene018,3.3486,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene019,3.4292,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene020,1.7152,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene021,4.7117,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene022,2.6413,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene023,2.6557,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene024,2.3664,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene025,0.0,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene026,3.2136,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene027,5.4855,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene028,2.0832,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene029,2.6638,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene030,5.2068,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene031,1.7684,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene032,5.4957,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene033,2.6222,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene034,1.2912,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene035,3.4042,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene036,3.2035,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene037,3.3206,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene038,3.8483,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene039,2.7224,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene040,1.4803,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene041,5.1669,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene042,4.6867,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene043,3.3301,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene044,2.4725,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene045,0.2623,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene046,0.0,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene047,4.6681,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene048,0.9015,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene049,2.2229,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene050,0.1481,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene051,3.5822,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene052,4.0551,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene053,1.8067,True,Batch1
Mu_Tre_M_Rep1,Muscle,Treated,1,Male,13.2,Gene054,3.1142,True,Batch1
